feature,mean_abs_shap
P_emaildomain_netzero.net,0.0
P_emaildomain_optonline.net,0.0
P_emaildomain_outlook.com,0.0
P_emaildomain_outlook.es,0.0
P_emaildomain_prodigy.net.mx,0.0
P_emaildomain_protonmail.com,0.0
P_emaildomain_q.com,0.0
P_emaildomain_roadrunner.com,0.0
P_emaildomain_rocketmail.com,0.0
P_emaildomain_sbcglobal.net,0.0
P_emaildomain_sc.rr.com,0.0
P_emaildomain_servicios-ta.com,0.0
P_emaildomain_suddenlink.net,0.0
P_emaildomain_twc.com,0.0
P_emaildomain_verizon.net,0.0
P_emaildomain_web.de,0.0
P_emaildomain_windstream.net,0.0
R_emaildomain_protonmail.com,0.0
R_emaildomain_q.com,0.0
R_emaildomain_rocketmail.com,0.0
R_emaildomain_sbcglobal.net,0.0
R_emaildomain_servicios-ta.com,0.0
R_emaildomain_verizon.net,0.0
R_emaildomain_web.de,0.0
dist2,0.0
R_emaildomain_yahoo.co.uk,0.0
R_emaildomain_yahoo.com,0.0
R_emaildomain_yahoo.com.mx,0.0
R_emaildomain_yahoo.fr,0.0
R_emaildomain_ymail.com,0.0
M1_F,0.0
M1_T,0.0
card1,0.0
card2,0.0
card3,0.0
card5,0.0
addr1,0.0
addr2,0.0
P_emaildomain_yahoo.co.jp,0.0
P_emaildomain_yahoo.co.uk,0.0
P_emaildomain_yahoo.com.mx,0.0
P_emaildomain_yahoo.fr,0.0
P_emaildomain_ymail.com,0.0
C4,0.0
R_emaildomain_att.net,0.0
R_emaildomain_bellsouth.net,0.0
R_emaildomain_cableone.net,0.0
R_emaildomain_cfl.rr.com,0.0
C3,0.0
D2,0.0
D3,0.0
D4,0.0
R_emaildomain_charter.net,0.0
D6,0.0
D7,0.0
D8,0.0
C2,0.0
R_emaildomain_comcast.net,0.0
D11,0.0
D12,0.0
D13,0.0
D14,0.0
D15,0.0
V1,0.0
V2,0.0
V3,0.0
V4,0.0
V5,0.0
V6,0.0
V7,0.0
V8,0.0
V9,0.0
V10,0.0
V11,0.0
V12,0.0
V13,0.0
V14,0.0
V15,0.0
V16,0.0
V17,0.0
C5,0.0
